EVENTDAYWELLNAME,start_time,end_time,EVENTNAME,EVENTDAYDOWNTIME,EVENTDAYLOSSGAS,EVENTDAYLOSSOIL,EVENTDAYLOSSCONDENSATEFORMATION,GAS RATE,OIL RATE,CONDENSATE RATE,SIBU/NonSIBU,ROOTCAUSEDESCRIPTION
PK-A14:S1,8/2/2012 0:00,8/3/2012 0:00,WONP_SAND,24,6.65E-06,0,3.69E-05,2.77083E-07,0,1.5375E-06,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/2/2012 0:00,8/3/2012 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,8/2/2012 15:05,8/3/2012 0:00,WOP_DRIL,8.916666667,1.440381267,0,0,0.161538086,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A11-ST1:S1,8/2/2012 15:05,8/3/2012 0:00,WOP_DRIL,8.916666667,1.594426776,0,0,0.178814218,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A10:S1,8/2/2012 15:05,8/3/2012 0:00,WOP_DRIL,8.916666667,2.456710289,0,0,0.275518911,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A10:S1,8/3/2012 0:00,8/4/2012 0:00,WOP_DRIL,24,0,0,0,0,0,0,NonSIBU,"PK-A1/3/10/11, S/I for heavy lifting on PK-A8 & POP by Ramp up"
PK-A11-ST1:S1,8/3/2012 0:00,8/4/2012 0:00,WOP_DRIL,24,0.737462144,0,0,0.030727589,0,0,NonSIBU,"PK-A1/3/10/11, S/I for heavy lifting on PK-A8 & POP by Ramp up"
PK-A1:S1,8/3/2012 0:00,8/3/2012 1:40,WOP_DRIL,1.666666667,0.351508764,0,0,0.210905258,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A11-ST1:S1,8/3/2012 0:00,8/3/2012 1:40,WOP_DRIL,1.666666667,0.370474186,0,0,0.222284512,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A10:S1,8/3/2012 0:00,8/3/2012 1:40,WOP_DRIL,1.666666667,0.541600457,0,0,0.324960274,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A14:S1,8/3/2012 0:00,8/4/2012 0:00,WONP_SAND,24,6.65E-06,0,4.52E-05,2.77083E-07,0,1.88333E-06,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/3/2012 0:00,8/4/2012 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,8/3/2012 0:00,8/4/2012 0:00,WOP_DRIL,24,0,0,0,0,0,0,NonSIBU,"PK-A1/3/10/11, S/I for heavy lifting on PK-A8 & POP by Ramp up"
PK-A14:S1,8/4/2012 0:00,8/5/2012 0:00,WONP_SAND,24,6.65E-06,0,3.09E-05,2.77083E-07,0,1.2875E-06,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/4/2012 0:00,8/5/2012 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,8/4/2012 10:10,8/5/2012 0:00,WOP_DRIL,13.83333333,2.247043298,0,0,0.162436865,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A11-ST1:S1,8/4/2012 10:10,8/5/2012 0:00,WOP_DRIL,13.83333333,2.474167137,0,0,0.178855456,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A10:S1,8/4/2012 10:10,8/5/2012 0:00,WOP_DRIL,13.83333333,3.460305586,0,0,0.250142573,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A12:S1,8/5/2012 0:00,8/6/2012 0:00,WONP_SAND,24,5.59E-05,0,0,2.32917E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A11-ST1:S1,8/5/2012 0:00,8/6/2012 0:00,WOP_DRIL,24,4.24,0,0,0.176666667,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A10:S1,8/5/2012 0:00,8/6/2012 0:00,WOP_DRIL,24,6.513346748,0,0,0.271389448,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A14:S1,8/5/2012 0:00,8/6/2012 0:00,WONP_SAND,24,6.68E-06,0,3.68E-05,2.78333E-07,0,1.53333E-06,NonSIBU,S/I due to high sand detected
PK-A1:S1,8/5/2012 0:00,8/6/2012 0:00,WOP_DRIL,24,3.850776065,0,0,0.160449003,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A14:S1,8/6/2012 0:00,8/7/2012 0:00,WONP_SAND,24,6.68E-06,0,3.33E-05,2.78333E-07,0,1.3875E-06,NonSIBU,S/I due to high sand detected
PK-A1:S1,8/6/2012 0:00,8/7/2012 0:00,WOP_DRIL,24,3.850776065,0,0,0.160449003,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A11-ST1:S1,8/6/2012 0:00,8/7/2012 0:00,WOP_DRIL,24,4.24,0,0,0.176666667,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A10:S1,8/6/2012 0:00,8/7/2012 0:00,WOP_DRIL,24,6.558452531,0,0,0.273268855,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A12:S1,8/6/2012 0:00,8/7/2012 0:00,WONP_SAND,24,5.59E-05,0,0,2.32917E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/7/2012 0:00,8/8/2012 0:00,WONP_SAND,24,5.51E-05,0,0,2.29583E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/7/2012 0:00,8/8/2012 0:00,WONP_SAND,24,6.60E-06,0,3.18E-05,0.000000275,0,0.000001325,NonSIBU,S/I due to high sand detected
PK-A1:S1,8/7/2012 0:00,8/8/2012 0:00,WOP_DRIL,24,3.850776065,0,0,0.160449003,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A11-ST1:S1,8/7/2012 0:00,8/8/2012 0:00,WOP_DRIL,24,4.24,0,0,0.176666667,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A10:S1,8/7/2012 0:00,8/8/2012 0:00,WOP_DRIL,24,6.558452531,0,0,0.273268855,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A10:S1,8/8/2012 0:00,8/9/2012 0:00,WOP_DRIL,24,6.558452531,0,0,0.273268855,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A11-ST1:S1,8/8/2012 0:00,8/9/2012 0:00,WOP_DRIL,24,4.24,0,0,0.176666667,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A12:S1,8/8/2012 0:00,8/9/2012 0:00,WONP_SAND,24,5.51E-05,0,0,2.29583E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,8/8/2012 0:00,8/9/2012 0:00,WOP_DRIL,24,3.850776065,0,0,0.160449003,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A14:S1,8/8/2012 0:00,8/9/2012 0:00,WONP_SAND,24,6.60E-06,0,3.05E-05,0.000000275,0,1.27083E-06,NonSIBU,S/I due to high sand detected
PK-A10:S1,8/9/2012 0:00,8/9/2012 10:00,WOP_DRIL,10,2.29298955,0,0,0.229298955,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A14:S1,8/9/2012 0:00,8/10/2012 0:00,WONP_SAND,24,6.65E-06,0,4.27E-05,2.77083E-07,0,1.77917E-06,NonSIBU,S/I due to high sand detected
PK-A11-ST1:S1,8/9/2012 0:00,8/9/2012 10:00,WOP_DRIL,10,1.744420089,0,0,0.174442009,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A12:S1,8/9/2012 0:00,8/10/2012 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,8/9/2012 0:00,8/9/2012 10:00,WOP_DRIL,10,1.58681615,0,0,0.158681615,0,0,NonSIBU,S/I for heavy lifting on PK-A8
PK-A14:S1,8/10/2012 0:00,8/11/2012 0:00,WONP_SAND,24,6.60E-06,0,3.74E-05,0.000000275,0,1.55833E-06,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/10/2012 0:00,8/11/2012 0:00,WONP_SAND,24,5.51E-05,0,0,2.29583E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/11/2012 0:00,8/12/2012 0:00,WONP_SAND,24,5.51E-05,0,0,2.29583E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/11/2012 0:00,8/12/2012 0:00,WONP_SAND,24,6.60E-06,0,3.55E-05,0.000000275,0,1.47917E-06,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/12/2012 0:00,8/13/2012 0:00,WONP_SAND,24,6.71E-06,0,4.90E-05,2.79583E-07,0,2.04167E-06,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/12/2012 0:00,8/13/2012 0:00,WONP_SAND,24,5.59E-05,0,0,2.32917E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,8/12/2012 2:00,8/13/2012 0:00,WOP_DRIL,22,3.509613683,0,0,0.159527895,0,0,NonSIBU,S/I for anti collision
PK-A14:S1,8/13/2012 0:00,8/14/2012 0:00,WONP_SAND,24,6.68E-06,0,4.45E-05,2.78333E-07,0,1.85417E-06,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/13/2012 0:00,8/14/2012 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,8/13/2012 0:00,8/14/2012 0:00,WOP_DRIL,24,3.837340598,0,0,0.159889192,0,0,NonSIBU,S/I for anti collision
PK-A14:S1,8/14/2012 0:00,8/15/2012 0:00,WONP_SAND,24,6.68E-06,0,3.08E-05,2.78333E-07,0,1.28333E-06,NonSIBU,S/I due to high sand detected
PK-A1:S1,8/14/2012 0:00,8/15/2012 0:00,WOP_DRIL,24,3.837340598,0,0,0.159889192,0,0,NonSIBU,S/I for anti collision
PK-A12:S1,8/14/2012 0:00,8/15/2012 0:00,WONP_SAND,24,5.59E-05,0,0,2.32917E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/15/2012 0:00,8/16/2012 0:00,WONP_SAND,24,6.68E-06,0,3.88E-05,2.78333E-07,0,1.61667E-06,NonSIBU,S/I due to high sand detected
PK-A1:S1,8/15/2012 0:00,8/16/2012 0:00,WOP_DRIL,24,3.837340598,0,0,0.159889192,0,0,NonSIBU,S/I for anti collision
PK-A12:S1,8/15/2012 0:00,8/16/2012 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/16/2012 0:00,8/17/2012 0:00,WONP_SAND,24,5.59E-05,0,0,2.32917E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,8/16/2012 0:00,8/17/2012 0:00,WOP_DRIL,24,3.837340598,0,0,0.159889192,0,0,NonSIBU,S/I for anti collision
PK-A14:S1,8/16/2012 0:00,8/17/2012 0:00,WONP_SAND,24,6.68E-06,0,7.04E-05,2.78333E-07,0,2.93333E-06,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/17/2012 0:00,8/18/2012 0:00,WONP_SAND,24,6.71E-06,0,3.77E-05,2.79583E-07,0,1.57083E-06,NonSIBU,S/I due to high sand detected
PK-A1:S1,8/17/2012 0:00,8/18/2012 0:00,WOP_DRIL,24,3.837340598,0,0,0.159889192,0,0,NonSIBU,S/I for anti collision
PK-A12:S1,8/17/2012 0:00,8/18/2012 0:00,WONP_SAND,24,5.59E-05,0,0,2.32917E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/18/2012 0:00,8/19/2012 0:00,WONP_SAND,24,5.59E-05,0,0,2.32917E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/18/2012 0:00,8/19/2012 0:00,WONP_SAND,24,6.71E-06,0,4.11E-05,2.79583E-07,0,1.7125E-06,NonSIBU,S/I due to high sand detected
PK-A1:S1,8/18/2012 0:00,8/18/2012 22:20,WOP_DRIL,22.33333333,3.570139058,0,0,0.159856973,0,0,NonSIBU,S/I for anti collision
PK-A10:S1,8/18/2012 11:40,8/18/2012 22:20,WOP_DRIL,10.66666667,2.862900391,0,0,0.268396912,0,0,NonSIBU,S/I for Rig heavy lifting
PK-A11-ST1:S1,8/18/2012 11:40,8/18/2012 22:20,WOP_DRIL,10.66666667,1.808486756,0,0,0.169545633,0,0,NonSIBU,S/I for Rig heavy lifting
PK-A12:S1,8/19/2012 0:00,8/20/2012 0:00,WONP_SAND,24,5.59E-05,0,0,2.32917E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/19/2012 0:00,8/20/2012 0:00,WONP_SAND,24,6.71E-06,0,4.70E-05,2.79583E-07,0,1.95833E-06,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/20/2012 0:00,8/21/2012 0:00,WONP_SAND,24,6.68E-06,0,4.83E-05,2.78333E-07,0,2.0125E-06,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/20/2012 0:00,8/21/2012 0:00,WONP_SAND,24,5.59E-05,0,0,2.32917E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/21/2012 0:00,8/22/2012 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/21/2012 0:00,8/22/2012 0:00,WONP_SAND,24,6.68E-06,0,4.59E-05,2.78333E-07,0,1.9125E-06,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/22/2012 0:00,8/23/2012 0:00,WONP_SAND,24,6.68E-06,0,5.83E-05,2.78333E-07,0,2.42917E-06,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/22/2012 0:00,8/23/2012 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/23/2012 0:00,8/24/2012 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/23/2012 0:00,8/24/2012 0:00,WONP_SAND,24,6.68E-06,0,5.37E-05,2.78333E-07,0,2.2375E-06,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/24/2012 0:00,8/25/2012 0:00,WONP_SAND,24,6.68E-06,0,5.56E-05,2.78333E-07,0,2.31667E-06,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/24/2012 0:00,8/25/2012 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/25/2012 0:00,8/26/2012 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/25/2012 0:00,8/26/2012 0:00,WONP_SAND,24,6.68E-06,0,6.02E-05,2.78333E-07,0,2.50833E-06,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/26/2012 0:00,8/27/2012 0:00,WONP_SAND,24,6.68E-06,0,4.67E-05,2.78333E-07,0,1.94583E-06,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/26/2012 0:00,8/27/2012 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/27/2012 0:00,8/28/2012 0:00,WONP_SAND,24,6.68E-06,0,4.78E-05,2.78333E-07,0,1.99167E-06,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/27/2012 0:00,8/28/2012 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/28/2012 0:00,8/29/2012 0:00,WONP_SAND,24,5.59E-05,0,0,2.32917E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/28/2012 0:00,8/29/2012 0:00,WONP_SAND,24,6.68E-06,0,4.07E-05,2.78333E-07,0,1.69583E-06,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/29/2012 0:00,8/30/2012 0:00,WONP_SAND,24,6.71E-06,0,4.08E-05,2.79583E-07,0,0.0000017,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/29/2012 0:00,8/30/2012 0:00,WONP_SAND,24,5.59E-05,0,0,2.32917E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/30/2012 0:00,8/31/2012 0:00,WONP_SAND,24,6.71E-06,0,4.29E-05,2.79583E-07,0,1.7875E-06,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/30/2012 0:00,8/31/2012 0:00,WONP_SAND,24,5.59E-05,0,0,2.32917E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,8/31/2012 0:00,9/1/2012 0:00,WONP_SAND,24,5.59E-05,0,0,2.32917E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A14:S1,8/31/2012 0:00,9/1/2012 0:00,WONP_SAND,24,6.71E-06,0,5.23E-05,2.79583E-07,0,2.17917E-06,NonSIBU,S/I due to high sand detected
PK-A14:S1,9/1/2012 0:00,9/2/2012 0:00,WONP_SAND,24,0,0,3.99E-05,0,0,1.6625E-06,NonSIBU,S/I due to high sand detected
PK-A14:S1,9/2/2012 0:00,9/3/2012 0:00,WONP_SAND,24,0,0,3.99E-05,0,0,1.6625E-06,NonSIBU,S/I due to high sand detected
PK-A18-qSH2:S1,9/2/2012 14:00,9/2/2012 15:25,SFENP_EQME,1.416666667,0.312756375,0,5.521945924,0.220769206,0,3.897844181,NonSIBU,S/I for reducing gas flaring due to MPC-B trips
PK-A14:S1,9/3/2012 0:00,9/4/2012 0:00,WONP_SAND,24,0,0,4.35E-05,0,0,1.8125E-06,NonSIBU,S/I due to high sand detected
PK-A14:S1,9/4/2012 0:00,9/5/2012 0:00,WONP_SAND,24,0,0,4.74E-05,0,0,0.000001975,NonSIBU,S/I due to high sand detected
PK-A14:S1,9/5/2012 0:00,9/6/2012 0:00,WONP_SAND,24,0,0,4.71E-05,0,0,1.9625E-06,NonSIBU,S/I due to high sand detected
PK-A14:S1,9/6/2012 0:00,9/7/2012 0:00,WONP_SAND,24,0,0,4.50E-05,0,0,0.000001875,NonSIBU,S/I due to high sand detected
PK-A14:S1,9/7/2012 0:00,9/8/2012 0:00,WONP_SAND,24,0,0,4.96E-05,0,0,2.06667E-06,NonSIBU,S/I due to high sand detected
PK-A14:S1,9/8/2012 0:00,9/9/2012 0:00,WONP_SAND,24,0,0,5.12E-05,0,0,2.13333E-06,NonSIBU,S/I due to high sand detected
PK-A14:S1,9/9/2012 0:00,9/10/2012 0:00,WONP_SAND,24,0,0,4.81E-05,0,0,2.00417E-06,NonSIBU,S/I due to high sand detected
PK-A19-rSH1:S1,9/10/2012 0:00,9/11/2012 0:00,WOP_DHSV,24,0,0,0,0,0,0,NonSIBU,"PK-A19, Ramp down & S/I for DHSV leak test"
PK-A14:S1,9/10/2012 0:00,9/11/2012 0:00,WONP_SAND,24,0,0,5.26E-05,0,0,2.19167E-06,NonSIBU,S/I due to high sand detected
PK-A19-rSH1:S1,9/10/2012 10:20,9/10/2012 12:30,WOP_DHSV,2.166666667,0.218881451,0,0,0.101022208,0,0,NonSIBU,S/I for DHSV leak test
PK-A14:S1,9/11/2012 0:00,9/11/2012 12:10,WONP_SAND,12.16666667,0,0,2.16E-05,0,0,1.77534E-06,NonSIBU,S/I due to high sand detected
PK-A18-qSH2:S1,9/13/2012 10:00,9/13/2012 13:50,WOP_SICH,3.833333333,0.310337299,0,6.577406375,0.080957556,0,1.715845141,NonSIBU,S/I for A.choke calibration
PK-A14:S1,9/17/2012 16:45,9/18/2012 0:00,WONP_SAND,7.25,0,0,0.000772554,0,0,0.000106559,NonSIBU,S/I due to sand detected
PK-A14:S1,9/18/2012 0:00,9/19/2012 0:00,WONP_SAND,24,0,0,0.00314,0,0,0.000130833,NonSIBU,S/I due to sand detected
PK-A11-ST1:S1,9/18/2012 16:30,9/19/2012 0:00,WONP_SAND,7.5,0.970966204,0,0,0.129462161,0,0,NonSIBU,S/I due to sand detected
PK-A14:S1,9/19/2012 0:00,9/20/2012 0:00,WONP_SAND,24,0,0,0.00283,0,0,0.000117917,NonSIBU,S/I due to sand detected
PK-A11-ST1:S1,9/19/2012 0:00,9/20/2012 0:00,WONP_SAND,24,3.22,0,0,0.134166667,0,0,NonSIBU,S/I due to sand detected
PK-A17-pSH2:S1,9/20/2012 0:00,9/21/2012 0:00,SFONP_OTHER,24,0,0,0,0,0,0,NonSIBU,"All Wells, S/D due to ESD-1 Abandon Platform & POP by Ramp Up"
PK-A11-ST1:S1,9/20/2012 0:00,9/21/2012 0:00,WONP_SAND,24,3.22,0,0,0.134166667,0,0,NonSIBU,S/I due to sand detected
PK-A14:S1,9/20/2012 0:00,9/21/2012 0:00,WONP_SAND,24,0,0,0.0028,0,0,0.000116667,NonSIBU,S/I due to sand detected
PK-A10:S1,9/20/2012 0:00,9/21/2012 0:00,SFONP_OTHER,24,0.301153384,0,0,0.012548058,0,0,NonSIBU,"All Wells, S/D due to ESD-1 Abandon Platform & POP by Ramp Up"
PK-A15-pSH1.T1:S1,9/20/2012 0:00,9/21/2012 0:00,SFONP_OTHER,24,0,0,0,0,0,0,NonSIBU,"All Wells, S/D due to ESD-1 Abandon Platform & POP by Ramp Up"
PK-A18-qSH2:S1,9/20/2012 9:55,9/20/2012 15:25,SFONP_OTHER,5.5,0.483061895,0,11.90032731,0.087829435,0,2.163695875,NonSIBU,S/D due to ESD 1 Abandon Platform
PK-A15-pSH1.T1:S1,9/20/2012 9:55,9/20/2012 15:22,SFONP_OTHER,5.45,0.892099007,0,28.89650828,0.163687891,0,5.302111611,NonSIBU,S/D due to ESD 1 Abandon Platform
PK-A19-rSH1:S1,9/20/2012 9:55,9/20/2012 15:21,SFONP_OTHER,5.433333333,0.777803356,0,0,0.143153992,0,0,NonSIBU,S/D due to ESD 1 Abandon Platform
PK-A1:S1,9/20/2012 9:55,9/20/2012 13:59,SFONP_OTHER,4.066666667,0.18177522,0,0,0.044698825,0,0,NonSIBU,S/D due to ESD 1 Abandon Platform
PK-A17-pSH2:S1,9/20/2012 9:55,9/20/2012 15:23,SFONP_OTHER,5.466666667,0.189882818,0,2.218527138,0.034734662,0,0.405828135,NonSIBU,S/D due to ESD 1 Abandon Platform
PK-A10:S1,9/20/2012 9:55,9/20/2012 14:02,SFONP_OTHER,4.116666667,0.871416271,0,0,0.211680066,0,0,NonSIBU,S/D due to ESD 1 Abandon Platform
PK-A14:S1,9/21/2012 0:00,9/22/2012 0:00,WONP_SAND,24,0,0,0.0031,0,0,0.000129167,NonSIBU,S/I due to sand detected
PK-A11-ST1:S1,9/21/2012 0:00,9/22/2012 0:00,WONP_SAND,24,3.22,0,0,0.134166667,0,0,NonSIBU,S/I due to sand detected
PK-A14:S1,9/22/2012 0:00,9/23/2012 0:00,WONP_SAND,24,0,0,0.00263,0,0,0.000109583,NonSIBU,S/I due to sand detected
PK-A11-ST1:S1,9/22/2012 0:00,9/23/2012 0:00,WONP_SAND,24,3.22,0,0,0.134166667,0,0,NonSIBU,S/I due to sand detected
PK-A14:S1,9/23/2012 0:00,9/24/2012 0:00,WONP_SAND,24,0,0,0.00321,0,0,0.00013375,NonSIBU,S/I due to sand detected
PK-A11-ST1:S1,9/23/2012 0:00,9/24/2012 0:00,WONP_SAND,24,3.22,0,0,0.134166667,0,0,NonSIBU,S/I due to sand detected
PK-A10:S1,9/23/2012 10:15,9/23/2012 17:20,WOP_SICH,7.083333333,1.470677537,0,0,0.207625064,0,0,NonSIBU,S/I for choke verification
PK-A11-ST1:S1,9/24/2012 0:00,9/24/2012 11:55,WONP_SAND,11.91666667,1.594033702,0,0,0.133765066,0,0,NonSIBU,S/I due to sand detected
PK-A14:S1,9/24/2012 0:00,9/25/2012 0:00,WONP_SAND,24,0,0,0.00248,0,0,0.000103333,NonSIBU,S/I due to sand detected
PK-A14:S1,9/25/2012 0:00,9/26/2012 0:00,WONP_SAND,24,0,0,0.00249,0,0,0.00010375,NonSIBU,S/I due to sand detected
PK-A14:S1,9/26/2012 0:00,9/27/2012 0:00,WONP_SAND,24,0,0,0.00307,0,0,0.000127917,NonSIBU,S/I due to sand detected
PK-A14:S1,9/27/2012 0:00,9/28/2012 0:00,WONP_SAND,24,0,0,0.00254,0,0,0.000105833,NonSIBU,S/I due to sand detected
PK-A17-pSH2:S1,9/27/2012 0:00,9/28/2012 0:00,WONP_SAND,24,0,0,0,0,0,0,NonSIBU,S/I due to sand detected
PK-A17-pSH2:S1,9/27/2012 3:40,9/28/2012 0:00,WONP_SAND,20.33333333,0.919706817,0,10.98121712,0.045231483,0,0.540059858,NonSIBU,S/I due to sand detected
PK-A17-pSH2:S1,9/28/2012 0:00,9/29/2012 0:00,WONP_SAND,24,1.090842219,0,12.00223567,0.045451759,0,0.500093153,NonSIBU,S/I due to sand detected
PK-A10:S1,9/28/2012 0:00,9/29/2012 0:00,WONP_SAND,24,0.13818186,0,0,0.005757578,0,0,NonSIBU,S/I due to sand detected
PK-A14:S1,9/28/2012 0:00,9/29/2012 0:00,WONP_SAND,24,0,0,0.00234,0,0,0.0000975,NonSIBU,S/I due to sand detected
PK-A10:S1,9/28/2012 23:00,9/29/2012 0:00,WONP_SAND,1,0.146370685,0,0,0.146370685,0,0,NonSIBU,S/I due to sand detected
PK-A17-pSH2:S1,9/29/2012 0:00,9/29/2012 10:05,WONP_SAND,10.08333333,0.453196612,0,5.135122063,0.044945119,0,0.509268304,NonSIBU,S/I due to sand detected
PK-A10:S1,9/29/2012 0:00,9/29/2012 10:20,WONP_SAND,10.33333333,2.107955558,0,0,0.203995699,0,0,NonSIBU,S/I due to sand detected
PK-A14:S1,9/29/2012 0:00,9/30/2012 0:00,WONP_SAND,24,0,0,0.00247,0,0,0.000102917,NonSIBU,S/I due to sand detected
PK-A17-pSH2:S1,9/29/2012 0:00,9/30/2012 0:00,WONP_SAND,24,0,0,0,0,0,0,NonSIBU,"PK-A17, Kept S/I due to SRH alarm & POP by Ramp Up"
PK-A10:S1,9/29/2012 0:00,9/30/2012 0:00,WONP_SAND,24,0,0,0,0,0,0,NonSIBU,"PK-A10, S/I due to sand detected"
PK-A14:S1,9/30/2012 0:00,10/1/2012 0:00,WONP_SAND,24,0,0,0.00279,0,0,0.00011625,NonSIBU,S/I due to sand detected
PK-A17-pSH2:S1,9/30/2012 0:00,10/1/2012 0:00,WOP_OTHER,24,0,0,0,0,0,0,NonSIBU,"PK-A17, Continue ramp up by sand monitoring "
PK-A11-ST1:S1,10/2/2012 13:55,10/2/2012 14:55,WOP_TEST,1,0.019230501,0,0,0.019230501,0,0,NonSIBU,S/I for check PK-A10 Flowrate
PK-A18-qSH2:S1,10/2/2012 21:05,10/3/2012 0:00,WONP_SAND,2.916666667,0.212277507,0,0,0.07278086,0,0,NonSIBU,S/I due to Sand High Detected
PK-A18-qSH2:S1,10/3/2012 0:00,10/3/2012 10:00,WONP_SAND,10,0.379780273,0,0,0.037978027,0,0,NonSIBU,S/I due to Sand High Detected
PK-A18-qSH2:S1,10/3/2012 0:00,10/4/2012 0:00,WONP_SAND,24,0.241389973,0,0,0.010057916,0,0,NonSIBU,"PK-A18, Ramp down with sand monitoring & S/I due to high sand detected"
PK-A18-qSH2:S1,10/22/2012 0:00,10/23/2012 0:00,WONP_SAND,24,0.010821542,0,0,0.000450898,0,0,NonSIBU,Ramp down due to sand indication & S/I due to High Sand
PK-A18-qSH2:S1,10/22/2012 16:10,10/23/2012 0:00,WONP_SAND,7.833333333,0.341607323,0,0,0.043609445,0,0,NonSIBU,S/I due to Sand detected
PK-A18-qSH2:S1,10/23/2012 0:00,10/24/2012 0:00,WONP_SAND,24,1.130556727,0,0,0.04710653,0,0,NonSIBU,S/I due to Sand detected
